%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Bede   270
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Columba   6
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	D%C3%A1l_Riata   154
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Great_Britain   384
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Ireland   407
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Isle_of_Man   560
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Monarchy   20
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Orkney   223
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Picts   502
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Scotland   220
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Wales   492
%C3%85land	20th_century   420
%C3%85land	Baltic_Sea   239
%C3%85land	Crimean_War   129
%C3%85land	Currency   502
%C3%85land	Euro   115
%C3%85land	European_Union   29
%C3%85land	Finland   534
%C3%85land	League_of_Nations   71
%C3%85land	List_of_countries_by_system_of_government   243
%C3%85land	Nationality   142
%C3%85land	Parliamentary_system   291
%C3%85land	Police   340
%C3%85land	Russia   231
%C3%85land	Stockholm   329
%C3%85land	Sweden   586
%C3%85land	Time_zone   185
%C3%85land	Tourism   585
%C3%85land	United_Kingdom   228
%C3%85land	World_War_II   343
%C3%89douard_Manet	Absinthe   342
%C3%89douard_Manet	Beer   434
%C3%89douard_Manet	Claude_Monet   350
%C3%89douard_Manet	Diego_Vel%C3%A1zquez   433
%C3%89douard_Manet	Edgar_Allan_Poe   217
%C3%89douard_Manet	France   92
%C3%89douard_Manet	Francisco_Goya   328
%C3%89douard_Manet	Germany   238
%C3%89douard_Manet	Impressionism   251
%C3%89douard_Manet	Italy   165
%C3%89douard_Manet	Landscape   394
%C3%89douard_Manet	Netherlands   143
%C3%89douard_Manet	Painting   585
%C3%89douard_Manet	Paris   569
%C3%89douard_Manet	Photography   208
%C3%89douard_Manet	Raphael   486
%C3%89douard_Manet	Renaissance   84
%C3%89douard_Manet	Sweden   173
%C3%89douard_Manet	United_States_dollar   419
%C3%89douard_Manet	Washington%2C_D.C.   91
%C3%89ire	Canada   417
%C3%89ire	English_language   497
%C3%89ire	George_VI_of_the_United_Kingdom   383
%C3%89ire	Ireland   156
%C3%89ire	Northern_Ireland   63
%C3%89ire	Ottawa   111
%C3%89ire	Republic_of_Ireland   77
%C3%89ire	United_Kingdom   249
%C3%93engus_I_of_the_Picts	D%C3%A1l_Riata   31
%C3%93engus_I_of_the_Picts	Durham   306
%C3%93engus_I_of_the_Picts	England   592
%C3%93engus_I_of_the_Picts	Great_Britain   373
%C3%93engus_I_of_the_Picts	Ireland   75
%C3%93engus_I_of_the_Picts	Lion   277
%C3%93engus_I_of_the_Picts	Mercia   141
%C3%93engus_I_of_the_Picts	Scotland   293
%C3%93engus_I_of_the_Picts	Viking   306
%C3%93engus_I_of_the_Picts	York   470
%E2%82%AC2_commemorative_coins	Athens   467
%E2%82%AC2_commemorative_coins	Atlantic_Ocean   557
%E2%82%AC2_commemorative_coins	Austria   34
%E2%82%AC2_commemorative_coins	Belgium   196
%E2%82%AC2_commemorative_coins	Berlin   35
%E2%82%AC2_commemorative_coins	Brussels   19
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg   164
%E2%82%AC2_commemorative_coins	Cereal   180
%E2%82%AC2_commemorative_coins	Christopher_Columbus   441
%E2%82%AC2_commemorative_coins	Cologne   248
%E2%82%AC2_commemorative_coins	Comet   353
%E2%82%AC2_commemorative_coins	Dresden   260
%E2%82%AC2_commemorative_coins	European_Union   276
%E2%82%AC2_commemorative_coins	Finland   169
%E2%82%AC2_commemorative_coins	France   156
%E2%82%AC2_commemorative_coins	Galileo_Galilei   58
%E2%82%AC2_commemorative_coins	Germany   261
%E2%82%AC2_commemorative_coins	Greece   220
%E2%82%AC2_commemorative_coins	Hamburg   105
%E2%82%AC2_commemorative_coins	Harold_Macmillan   339
%E2%82%AC2_commemorative_coins	Heraldry   405
%E2%82%AC2_commemorative_coins	History   136
%E2%82%AC2_commemorative_coins	Ireland   581
%E2%82%AC2_commemorative_coins	Italy   332
%E2%82%AC2_commemorative_coins	Luxembourg   445
%E2%82%AC2_commemorative_coins	Maize   55
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes   9
%E2%82%AC2_commemorative_coins	Monaco   587
%E2%82%AC2_commemorative_coins	Munich   284
%E2%82%AC2_commemorative_coins	Netherlands   251
%E2%82%AC2_commemorative_coins	Numismatics   392
%E2%82%AC2_commemorative_coins	Nutrition   150
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II   207
%E2%82%AC2_commemorative_coins	Portugal   362
%E2%82%AC2_commemorative_coins	Rice   346
%E2%82%AC2_commemorative_coins	San_Marino   179
%E2%82%AC2_commemorative_coins	Sanssouci   317
%E2%82%AC2_commemorative_coins	Soviet_Union   511
%E2%82%AC2_commemorative_coins	Spain   359
%E2%82%AC2_commemorative_coins	Suffrage   158
%E2%82%AC2_commemorative_coins	Turin   94
%E2%82%AC2_commemorative_coins	United_Kingdom   111
%E2%82%AC2_commemorative_coins	United_Nations   418
%E2%82%AC2_commemorative_coins	United_States   306
%E2%82%AC2_commemorative_coins	Vatican_City   217
%E2%82%AC2_commemorative_coins	Wheat   510
%E2%82%AC2_commemorative_coins	Zeus   364
Bath%2C_Somerset	The_Great_Exhibition   484
Bath%2C_Somerset	Theatre   427
Bath%2C_Somerset	Thomas_Gainsborough   31
Bath%2C_Somerset	Tourism   318
Bath%2C_Somerset	Triathlon   383
Bath%2C_Somerset	United_Kingdom   408
Bath%2C_Somerset	University   131
Bath%2C_Somerset	Wessex   349
Bath%2C_Somerset	Western_Roman_Empire   88
Bath%2C_Somerset	Westminster_Abbey   576
Bath%2C_Somerset	World_Heritage_Site   311
Bath_School_disaster	Agriculture   292
Bath_School_disaster	Columbine_High_School_massacre   41
Bath_School_disaster	Earthquake   410
Bath_School_disaster	Ku_Klux_Klan   228
Bath_School_disaster	Michigan_State_University   287
Bath_School_disaster	Roman_Catholic_Church   384
Bath_School_disaster	Tuberculosis   321
Bath_School_disaster	United_States   233
Bath_School_disaster	United_States_dollar   235
Bath_School_disaster	World_War_I   541
Batholith	Ancient_Rome   209
Batholith	California   239
Batholith	Canada   409
Batholith	Continental_crust   286
Batholith	Crust_%28geology%29   156
Batholith	Granite   368
Batholith	Magma   514
Batholith	Volcano   392
Batman	Chemistry   462
Batman	Crime   185
Batman	Earthquake   275
Batman	Scotland   288
Batman	Spring_Heeled_Jack   216
Batman	Superman   529
Battle_of_Alesia	Archaeology   70
Battle_of_Alesia	Augustus   560
Battle_of_Alesia	Cleopatra_VII   59
Battle_of_Alesia	Egypt   355
Battle_of_Alesia	France   47
Battle_of_Alesia	Julius_Caesar   34
Battle_of_Alesia	Mark_Antony   66
Battle_of_Alesia	Propaganda   275
Battle_of_Alesia	Roman_Empire   12
Battle_of_Alesia	Siege   412
Battle_of_Amiens	Australia   440
Battle_of_Amiens	Battle_of_the_Somme_%281916%29   299
Battle_of_Amiens	Canada   195
Battle_of_Amiens	France   160
Battle_of_Amiens	George_V_of_the_United_Kingdom   532
Battle_of_Amiens	Royal_Air_Force   366
Battle_of_Amiens	Trench_warfare   36
Battle_of_Amiens	United_Kingdom   76
Battle_of_Amiens	United_States   4
Battle_of_Amiens	World_War_I   446
Battle_of_Austerlitz	Battle_of_Cannae   299
Battle_of_Austerlitz	British_Isles   160
Battle_of_Austerlitz	Czech_Republic   213
Battle_of_Austerlitz	English_Channel   212
Battle_of_Austerlitz	English_language   552
Battle_of_Austerlitz	Europe   10
Battle_of_Austerlitz	Holy_Roman_Empire   334
Battle_of_Austerlitz	La_Grande_Arm%C3%A9e   162
Battle_of_Austerlitz	Leo_Tolstoy   298
Battle_of_Austerlitz	List_of_French_monarchs   550
Battle_of_Austerlitz	Malta   90
Battle_of_Austerlitz	Napoleon_I_of_France   305
Battle_of_Austerlitz	Napoleonic_Wars   446
Battle_of_Austerlitz	Vienna   86
Battle_of_Austerlitz	War_and_Peace   59
Battle_of_Austerlitz	William_Pitt_the_Younger   429
Battle_of_Badr	Arabic_language   120
Battle_of_Badr	Christianity   125
Battle_of_Badr	Islam   40
Battle_of_Badr	Judaism   68
Battle_of_Badr	Mecca   473
Battle_of_Badr	Muhammad   480
Battle_of_Badr	Oman   303
Battle_of_Badr	Qur%27an   3
Battle_of_Badr	Religion   576
Battle_of_Badr	Saudi_Arabia   170
Battle_of_Badr	Tribe   369
Battle_of_Badr	Yemen   12
Battle_of_Bicocca	Charles_V%2C_Holy_Roman_Emperor   247
Battle_of_Bicocca	France   373
Battle_of_Bicocca	Genoa   394
Battle_of_Bicocca	Germany   482
Battle_of_Bicocca	Holy_Roman_Empire   469
Battle_of_Bicocca	Italian_War_of_1521   543
Battle_of_Bicocca	Italy   29
Battle_of_Bicocca	Lyon   420
Battle_of_Bicocca	Milan   553
Battle_of_Bicocca	Spain   363
Battle_of_Bicocca	War_of_the_League_of_Cambrai   518
Battle_of_Britain	Adolf_Hitler   186
Battle_of_Britain	Aircraft   249
Battle_of_Britain	Australia   8
Battle_of_Britain	Battle_of_France   491
Battle_of_Britain	Battle_of_Normandy   30
Battle_of_Britain	Battle_of_the_Bulge   30
Battle_of_Britain	Belgium   551
Battle_of_Britain	Berlin   459
Battle_of_Britain	Blitzkrieg   86
Battle_of_Britain	British_House_of_Commons   11
Battle_of_Britain	British_Isles   499
Battle_of_Britain	Canada   155
Battle_of_Britain	England   421
Battle_of_Britain	Infrastructure   378
Battle_of_Britain	Italy   458
Battle_of_Britain	John_F._Kennedy   424
Battle_of_Britain	London   354
Battle_of_Britain	Luftwaffe   565
Battle_of_Britain	Nazi_Germany   193
Battle_of_Britain	New_Zealand   302
Battle_of_Britain	Northern_Ireland   211
Battle_of_Britain	Norway   502
Battle_of_Britain	Poland   95
Battle_of_Britain	Royal_Air_Force   28
Battle_of_Britain	Royal_Navy   371
Battle_of_Britain	Scotland   574
Battle_of_Britain	South_Africa   57
Battle_of_Britain	Supermarine_Spitfire   126
Battle_of_Britain	The_Blitz   526
Battle_of_Britain	United_Kingdom   357
Battle_of_Britain	Wales   44
Battle_of_Britain	Winston_Churchill   111
Battle_of_Britain	World_War_I   542
Battle_of_Britain	World_War_II   589
Battle_of_Cannae	Dwight_D._Eisenhower   539
Battle_of_Cannae	First_Macedonian_War   572
Battle_of_Cannae	Italy   18
Battle_of_Cannae	Libya   425
Battle_of_Cannae	Royal_Air_Force   366
Battle_of_Cannae	World_War_I   104
Battle_of_Cannae	World_War_II   436
Battle_of_France	Adolf_Hitler   265
Battle_of_France	Battle_of_Britain   195
Battle_of_France	Battle_of_Normandy   192
Battle_of_France	Battle_of_the_Bulge   579
Battle_of_France	Belgium   590
Battle_of_France	Blitzkrieg   16
Battle_of_France	Canada   268
Battle_of_France	Communism   554
Battle_of_France	English_Channel   145
Battle_of_France	Erwin_Rommel   570
Battle_of_France	France   100
Battle_of_France	French_Guiana   46
Battle_of_France	Germany   0
Battle_of_France	Italy   128
Battle_of_France	London   353
Battle_of_France	Luftwaffe   574
Battle_of_France	Luxembourg   121
Battle_of_France	Monarchy   480
Battle_of_France	Nazi_Germany   435
Battle_of_France	Netherlands   478
Battle_of_France	Paris   524
Battle_of_France	Poland   483
Battle_of_France	Prime_Minister_of_the_United_Kingdom   355
Battle_of_France	Rhine   512
Battle_of_France	Rotterdam   421
Battle_of_France	The_Hague   262
Battle_of_France	United_Kingdom   530
Battle_of_France	Winston_Churchill   245
Battle_of_France	World_War_I   28
Battle_of_France	World_War_II   570
Battle_of_Gettysburg	Abraham_Lincoln   16
Battle_of_Gettysburg	American_Civil_War   229
Battle_of_Gettysburg	Baltimore%2C_Maryland   165
Battle_of_Gettysburg	Gettysburg_Address   209
Battle_of_Gettysburg	President_of_the_United_States   207
Battle_of_Gettysburg	Ulysses_S._Grant   90
Battle_of_Gettysburg	United_States   161
Battle_of_Gettysburg	Washington%2C_D.C.   476
Battle_of_Grunwald	13th_century   43
Battle_of_Grunwald	14th_century   306
Battle_of_Grunwald	16th_century   381
Battle_of_Grunwald	20th_century   143
Battle_of_Grunwald	Basketball   352
Battle_of_Grunwald	Belarus   318
Battle_of_Grunwald	Damascus   271
Battle_of_Grunwald	Estonia   105
Battle_of_Grunwald	Fascism   291
Battle_of_Grunwald	Football_%28soccer%29   328
Battle_of_Grunwald	German_language   521
Battle_of_Grunwald	Germany   62
Battle_of_Grunwald	Iran   206
Battle_of_Grunwald	Kiev   444
Battle_of_Grunwald	Latvia   481
Battle_of_Grunwald	Lithuania   497
Battle_of_Grunwald	Poland   355
Battle_of_Grunwald	Pope   237
Battle_of_Grunwald	Russia   159
Battle_of_Grunwald	Soviet_Union   220
Battle_of_Grunwald	Warsaw   418
Battle_of_Grunwald	World_War_I   187
Battle_of_Grunwald	World_War_II   125
Battle_of_Hastings	Edward_the_Confessor   434
Battle_of_Hastings	England   416
Battle_of_Hastings	English_Channel   226
Battle_of_Hastings	France   579
Battle_of_Hastings	Julius_Caesar   559
Battle_of_Hastings	London   316
Battle_of_Hastings	Norman_conquest_of_England   75
Battle_of_Hastings	Norway   370
Battle_of_Hastings	River_Thames   359
Battle_of_Hastings	Viking   381
Battle_of_Hastings	William_I_of_England   151
Battle_of_Hastings	York   502
Battle_of_Jutland	Denmark   69
Battle_of_Jutland	Francis_Drake   469
Battle_of_Jutland	German_language   108
Battle_of_Jutland	North_Sea   110
Battle_of_Jutland	Radio   95
Battle_of_Jutland	Royal_Air_Force   437
Battle_of_Jutland	Royal_Marines   30
Battle_of_Jutland	Royal_Navy   93
Battle_of_Jutland	Victoria_Cross   579
Battle_of_Jutland	Winston_Churchill   474
Battle_of_Jutland	World_War_I   574
Battle_of_Lechaeum	Athens   411
Battle_of_Lechaeum	Corinthian_War   164
Battle_of_Lechaeum	Oligarchy   210
Battle_of_Leyte_Gulf	Aircraft   570
Battle_of_Leyte_Gulf	Aircraft_carrier   320
Battle_of_Leyte_Gulf	American_Civil_War   27
Battle_of_Leyte_Gulf	Attack_on_Pearl_Harbor   92
Battle_of_Leyte_Gulf	Australia   381
Battle_of_Leyte_Gulf	Brunei   398
Battle_of_Leyte_Gulf	Imperial_Japanese_Navy   444
Battle_of_Leyte_Gulf	Indonesia   7
Battle_of_Leyte_Gulf	Northern_Mariana_Islands   312
Battle_of_Leyte_Gulf	Philippines   403
Battle_of_Leyte_Gulf	Republic_of_China   259
Battle_of_Leyte_Gulf	Solomon_Islands   388
Battle_of_Leyte_Gulf	United_Kingdom   108
Battle_of_Leyte_Gulf	United_States   18
Battle_of_Leyte_Gulf	World_War_I   168
Battle_of_Leyte_Gulf	World_War_II   259
Battle_of_Marathon	Alexander_the_Great   456
Battle_of_Marathon	Athens   173
Battle_of_Marathon	Battle_of_Cannae   63
Battle_of_Marathon	Battle_of_Hastings   501
Battle_of_Marathon	Epaminondas   283
Battle_of_Marathon	Greece   95
Battle_of_Marathon	Herodotus   273
Battle_of_Marathon	Macedon   249
Battle_of_Marathon	North_Africa   188
Battle_of_Marathon	Persian_Empire   251
Battle_of_Marathon	Pheidippides   122
Battle_of_Marathon	Plato   98
Battle_of_Marathon	Slavery   598
Battle_of_Marathon	Weapon   222
Battle_of_Marathon	World_War_I   308
Battle_of_Midway	Aircraft   568
Battle_of_Midway	Aircraft_carrier   478
Battle_of_Midway	Attack_on_Pearl_Harbor   272
Battle_of_Midway	Battle_of_the_Eastern_Solomons   596
Battle_of_Midway	Battle_of_the_Santa_Cruz_Islands   259
Battle_of_Midway	Fiji   5
Battle_of_Midway	Imperial_Japanese_Navy   440
Battle_of_Midway	Indonesia   202
Battle_of_Midway	Medal_of_Honor   317
Battle_of_Midway	Midway_Atoll   178
Battle_of_Midway	Philippines   461
Battle_of_Midway	Samoa   40
Battle_of_Midway	Singapore   286
Battle_of_Midway	Solomon_Islands   415
Battle_of_Midway	Suez_Canal   145
Battle_of_Midway	Tokyo   482
Battle_of_Midway	United_States   207
Battle_of_Midway	World_War_II   318
Battle_of_Moscow	Adolf_Hitler   481
Battle_of_Moscow	Aleksandr_Vasilevsky   107
Battle_of_Moscow	Battle_of_Smolensk_%281943%29   538
Battle_of_Moscow	Battle_of_Stalingrad   512
Battle_of_Moscow	Binoculars   380
Battle_of_Moscow	Blitzkrieg   186
Battle_of_Moscow	Kiev   100
Battle_of_Moscow	Luftwaffe   567
Battle_of_Moscow	Moscow   245
Battle_of_Moscow	Nazi_Germany   134
Battle_of_Moscow	Saint_Petersburg   564
Battle_of_Moscow	Soviet_Union   467
Battle_of_Moscow	T-34   378
Battle_of_Moscow	Ukraine   467
Battle_of_Moscow	World_War_II   345
Battle_of_Normandy	Adolf_Hitler   49
Battle_of_Normandy	BBC   463
Battle_of_Normandy	Battle_of_Britain   540
Battle_of_Normandy	Battle_of_France   591
Battle_of_Normandy	Battle_of_the_Bulge   238
Battle_of_Normandy	Belgium   141
Battle_of_Normandy	Board_game   308
Battle_of_Normandy	Canada   352
Battle_of_Normandy	Dwight_D._Eisenhower   1
Battle_of_Normandy	Electricity   348
Battle_of_Normandy	England   574
Battle_of_Normandy	English_Channel   353
Battle_of_Normandy	Erwin_Rommel   493
Battle_of_Normandy	Europe   391
Battle_of_Normandy	Film   560
Battle_of_Normandy	France   147
Battle_of_Normandy	Franklin_D._Roosevelt   272
Battle_of_Normandy	Greece   66
Battle_of_Normandy	Greenland   84
Battle_of_Normandy	Invasion   183
Battle_of_Normandy	Iron_Maiden   382
Battle_of_Normandy	Italy   270
Battle_of_Normandy	Joseph_Stalin   219
Battle_of_Normandy	Luftwaffe   284
Battle_of_Normandy	Mediterranean_Sea   515
Battle_of_Normandy	Nazi_Germany   353
Battle_of_Normandy	Nintendo   183
Battle_of_Normandy	North_Africa   318
Battle_of_Normandy	Norway   131
Battle_of_Normandy	Paris   50
Battle_of_Normandy	Poland   599
Battle_of_Normandy	Russia   116
Battle_of_Normandy	Sean_Connery   449
Battle_of_Normandy	Soviet_Union   538
Battle_of_Normandy	Supermarine_Spitfire   107
Battle_of_Normandy	Tide   22
Battle_of_Normandy	United_Kingdom   14
Battle_of_Normandy	United_States   351
Battle_of_Normandy	Vienna   374
Battle_of_Normandy	Weymouth   15
Battle_of_Normandy	Winston_Churchill   34
Battle_of_Normandy	World_War_I   347
Battle_of_Normandy	World_War_II   304
Battle_of_Rennell_Island	Aircraft_carrier   464
Battle_of_Rennell_Island	Australia   74
Battle_of_Rennell_Island	Battle_of_the_Eastern_Solomons   263
Battle_of_Rennell_Island	Battle_of_the_Santa_Cruz_Islands   10
Battle_of_Rennell_Island	Imperial_Japanese_Navy   346
Battle_of_Rennell_Island	Japan   265
Battle_of_Rennell_Island	Naval_Battle_of_Guadalcanal   94
Battle_of_Rennell_Island	Radar   465
Battle_of_Rennell_Island	Solomon_Islands   583
Battle_of_Rennell_Island	United_States   364
Battle_of_Rennell_Island	Vanuatu   20
Battle_of_Rennell_Island	World_War_II   266
Battle_of_Sitka	Australia   215
Battle_of_Sitka	Benjamin_Harrison   373
Battle_of_Sitka	Boston%2C_Massachusetts   386
Battle_of_Sitka	Europe   533
Battle_of_Sitka	France   440
Battle_of_Sitka	Frog   372
Battle_of_Sitka	Maize   531
Battle_of_Sitka	Raven   493
Battle_of_Sitka	Russia   156
Battle_of_Sitka	Siege   468
Battle_of_Sitka	Spain   600
Battle_of_Sitka	United_States   178
Battle_of_Smolensk_%281943%29	Aleksandr_Vasilevsky   482
Battle_of_Smolensk_%281943%29	Battle_of_Moscow   350
Battle_of_Smolensk_%281943%29	Battle_of_Stalingrad   488
Battle_of_Smolensk_%281943%29	Joseph_Stalin   433
Battle_of_Smolensk_%281943%29	Logistics   384
Battle_of_Smolensk_%281943%29	Moscow   170
Battle_of_Smolensk_%281943%29	Nazi_Germany   137
Battle_of_Smolensk_%281943%29	Russia   183
Battle_of_Smolensk_%281943%29	Saint_Petersburg   244
Battle_of_Smolensk_%281943%29	Soviet_Union   336
Battle_of_Smolensk_%281943%29	Tank   193
Battle_of_Smolensk_%281943%29	Trench_warfare   590
Battle_of_Smolensk_%281943%29	World_War_II   1
Battle_of_Stalingrad	Adolf_Hitler   287
Battle_of_Stalingrad	Aleksandr_Vasilevsky   391
Battle_of_Stalingrad	Attack_on_Pearl_Harbor   584
Battle_of_Stalingrad	Battle_of_Moscow   588
Battle_of_Stalingrad	Battle_of_Smolensk_%281943%29   411
Battle_of_Stalingrad	Caspian_Sea   186
Battle_of_Stalingrad	Croatia   138
Battle_of_Stalingrad	Hungary   119
Battle_of_Stalingrad	Italy   508
Battle_of_Stalingrad	Japan   70
Battle_of_Stalingrad	Joseph_Stalin   496
Battle_of_Stalingrad	Luftwaffe   279
Battle_of_Stalingrad	Moscow   537
Battle_of_Stalingrad	Nazi_Germany   388
Battle_of_Stalingrad	Propaganda   435
Battle_of_Stalingrad	Romania   340
Battle_of_Stalingrad	Siege   387
Battle_of_Stalingrad	Soviet_Union   549
Battle_of_Stalingrad	Tank   157
Battle_of_Stalingrad	United_States   72
Battle_of_Stalingrad	Volga_River   436
Battle_of_Stalingrad	World_War_II   526
Battle_of_Tours	18th_century   392
Battle_of_Tours	19th_century   5
Battle_of_Tours	20th_century   599
Battle_of_Tours	Abbasid   576
Battle_of_Tours	Arabic_language   250
Battle_of_Tours	Baghdad   335
Battle_of_Tours	Barcelona   104
Battle_of_Tours	Battle_of_Hastings   175
Battle_of_Tours	Bede   272
Battle_of_Tours	Byzantine_Empire   328
Battle_of_Tours	Cereal   566
Battle_of_Tours	Charlemagne   191
Battle_of_Tours	Christianity   315
Battle_of_Tours	Edward_Gibbon   312
Battle_of_Tours	France   377
Battle_of_Tours	Franks   389
Battle_of_Tours	Germany   368
Battle_of_Tours	Gibraltar   220
Battle_of_Tours	Harvest   395
Battle_of_Tours	Holy_Roman_Empire   263
Battle_of_Tours	Islam   499
Battle_of_Tours	Pakistan   331
Battle_of_Tours	Persian_Empire   50
Battle_of_Tours	Roman_Empire   269
Battle_of_Tours	Sassanid_Empire   70
Battle_of_Tours	Western_Roman_Empire   373
Battle_of_Vaslui	Albania   217
Battle_of_Vaslui	Bucharest   227
Battle_of_Vaslui	Danube   381
Battle_of_Vaslui	Hungary   589
Battle_of_Vaslui	Ottoman_Empire   88
Battle_of_Vaslui	Poland   108
Battle_of_Vaslui	Pope   595
Battle_of_Vaslui	Romania   87
Battle_of_Vaslui	Ukraine   19
Battle_of_Warsaw_%281920%29	Belarus   180
Battle_of_Warsaw_%281920%29	Berlin   422
Battle_of_Warsaw_%281920%29	Blitzkrieg   124
Battle_of_Warsaw_%281920%29	Capital   355
Battle_of_Warsaw_%281920%29	France   93
Battle_of_Warsaw_%281920%29	Germany   452
Battle_of_Warsaw_%281920%29	J%C3%B3zef_Pi%C5%82sudski   257
Battle_of_Warsaw_%281920%29	Joseph_Stalin   220
Battle_of_Warsaw_%281920%29	Mythology   102
Battle_of_Warsaw_%281920%29	Paris   569
Battle_of_Warsaw_%281920%29	Poland   534
Battle_of_Warsaw_%281920%29	Polish-Soviet_War   491
Battle_of_Warsaw_%281920%29	Propaganda   272
Battle_of_Warsaw_%281920%29	Radio   153
Battle_of_Warsaw_%281920%29	Russia   285
Battle_of_Warsaw_%281920%29	Tank   535
Battle_of_Warsaw_%281920%29	United_Kingdom   589
Battle_of_Warsaw_%281920%29	Virtuti_Militari   15
Battle_of_Warsaw_%281920%29	Vladimir_Lenin   521
Battle_of_Warsaw_%281920%29	Warsaw   257
Battle_of_Warsaw_%281920%29	World_War_I   21
Battle_of_the_Bulge	Aachen   229
Battle_of_the_Bulge	Aircraft   411
Battle_of_the_Bulge	Antwerp   184
Battle_of_the_Bulge	BBC   9
Battle_of_the_Bulge	Battle_of_Britain   399
Battle_of_the_Bulge	Battle_of_France   272
Battle_of_the_Bulge	Battle_of_Gettysburg   118
Battle_of_the_Bulge	Battle_of_Normandy   329
Battle_of_the_Bulge	Belgium   359
Battle_of_the_Bulge	Benito_Mussolini   137
Battle_of_the_Bulge	Berlin   509
Battle_of_the_Bulge	Blitzkrieg   116
Battle_of_the_Bulge	Brussels   261
Battle_of_the_Bulge	Chicago   200
Battle_of_the_Bulge	Dwight_D._Eisenhower   145
Battle_of_the_Bulge	English_language   48
Battle_of_the_Bulge	Enigma_machine   457
Battle_of_the_Bulge	Film   366
Battle_of_the_Bulge	Food   150
Battle_of_the_Bulge	Henry_Fonda   361
Battle_of_the_Bulge	Industry   299
Battle_of_the_Bulge	Italy   40
Battle_of_the_Bulge	Luftwaffe   33
Battle_of_the_Bulge	Luxembourg   452
Battle_of_the_Bulge	Marseille   325
Battle_of_the_Bulge	Medicine   504
Battle_of_the_Bulge	Nazi_Germany   440
Battle_of_the_Bulge	Novel   276
Battle_of_the_Bulge	Paris   425
Battle_of_the_Bulge	Poland   33
Battle_of_the_Bulge	Radio   297
Battle_of_the_Bulge	Rhine   53
Battle_of_the_Bulge	Romania   380
Battle_of_the_Bulge	Telephone   481
Battle_of_the_Bulge	United_Kingdom   600
Battle_of_the_Bulge	United_States   178
Battle_of_the_Bulge	Winston_Churchill   153
Battle_of_the_Bulge	World_War_II   53
Battle_of_the_Eastern_Solomons	Aircraft   444
Battle_of_the_Eastern_Solomons	Aircraft_carrier   448
Battle_of_the_Eastern_Solomons	Australia   126
Battle_of_the_Eastern_Solomons	Battle_of_Midway   352
Battle_of_the_Eastern_Solomons	Battle_of_Rennell_Island   501
Battle_of_the_Eastern_Solomons	Battle_of_the_Santa_Cruz_Islands   324
Battle_of_the_Eastern_Solomons	Communication   488
Battle_of_the_Eastern_Solomons	Imperial_Japanese_Navy   45
Battle_of_the_Eastern_Solomons	Invasion   372
Battle_of_the_Eastern_Solomons	Naval_Battle_of_Guadalcanal   344
Battle_of_the_Eastern_Solomons	New_Caledonia   347
Battle_of_the_Eastern_Solomons	Pacific_Ocean   523
Battle_of_the_Eastern_Solomons	Radar   105
Battle_of_the_Eastern_Solomons	Radio   45
Battle_of_the_Eastern_Solomons	Ship   563
Battle_of_the_Eastern_Solomons	Solomon_Islands   74
Battle_of_the_Eastern_Solomons	United_States   434
Battle_of_the_Eastern_Solomons	Vanuatu   224
Battle_of_the_Eastern_Solomons	World_War_II   578
Battle_of_the_Little_Bighorn	American_Civil_War   209
Battle_of_the_Little_Bighorn	Chicago   500
Battle_of_the_Little_Bighorn	Cholera   402
Battle_of_the_Little_Bighorn	England   178
Battle_of_the_Little_Bighorn	Ireland   197
Battle_of_the_Little_Bighorn	Medal_of_Honor   392
Battle_of_the_Little_Bighorn	Sitting_Bull   558
Battle_of_the_Little_Bighorn	United_States   13
Battle_of_the_Santa_Cruz_Islands	Aircraft_carrier   391
Battle_of_the_Santa_Cruz_Islands	Australia   72
Battle_of_the_Santa_Cruz_Islands	Battle_of_Midway   102
Battle_of_the_Santa_Cruz_Islands	Battle_of_Rennell_Island   444
Battle_of_the_Santa_Cruz_Islands	Battle_of_the_Eastern_Solomons   516
Battle_of_the_Santa_Cruz_Islands	Imperial_Japanese_Navy   487
Battle_of_the_Santa_Cruz_Islands	Naval_Battle_of_Guadalcanal   570
Battle_of_the_Santa_Cruz_Islands	New_Caledonia   203
Battle_of_the_Santa_Cruz_Islands	Radar   387
Battle_of_the_Santa_Cruz_Islands	Solomon_Islands   293
Battle_of_the_Santa_Cruz_Islands	United_States   91
Battle_of_the_Santa_Cruz_Islands	Vanuatu   432
Battle_of_the_Santa_Cruz_Islands	World_War_II   65
Battle_of_the_Somme_%281916%29	Australia   435
Battle_of_the_Somme_%281916%29	Belgium   179
Battle_of_the_Somme_%281916%29	British_Empire   524
